CELL_LINE_NAME,COSMIC_ID,DRUG_ID,DRUGID_COSMICID,FOLD_DILUTION,MAX_CONC,fd_num_0,fd_num_1,fd_num_2,fd_num_3,fd_num_4,fd_num_5,fd_num_6,fd_num_7,fd_num_8,fd_num_9,norm_cells_0,norm_cells_1,norm_cells_2,norm_cells_3,norm_cells_4,norm_cells_5,norm_cells_6,norm_cells_7,norm_cells_8,norm_cells_9,drug_name,CCL_name,auc,spearman_r,count_missing,sigmoid_4_param_r2,sigmoid_4_param
LU-139,713878,175,175_713878,2,2.56,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,1.047720163,1.060636305,1.007890725,1.051150671,1.011025415,1.05649121,1.05162544,0.942175438,0.196210398,PAC-1,LU-139,0.980757840716997,-0.2606060606060606,0,0.9931097243222522,[   0.90251431    1.19103151 -139.47278639    0.19620915]
L-363,924239,9,9_924239,2,1.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.998269844,1.00125365,1.000285785,1.00255305,1.024584019,1.027387799,0.280817772,0.001454026,0.000502203,MG-132,L-363,0.7596507831983622,-0.3454545454545454,0,0.9994769853329771,[ 7.72921531e-01  9.93261794e-01 -1.95184697e+02  9.78114368e-04]
Farage,1297449,45,45_1297449,2,2.56,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,1.024032305,0.99423232,0.992351153,0.994291707,1.062539454,0.977836302,0.580042045,0.010878224,0.009585686,Z-LLNle-CHO,Farage,0.7934440394571938,-0.7696969696969697,0,0.9971829054901341,[ 7.85928854e-01  9.91793206e-01 -3.74117432e+01  1.34441329e-05]
Daoy,906833,219,219_906833,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.949868232,0.969637292,0.924810663,0.935581757,0.850917076,0.659470656,0.39574499,0.203294385,0.046441614,AT-7519,Daoy,0.7125050955140777,-0.9757575757575756,0,0.9972088625877215,[ 0.75176122  0.99734167 -9.52712095 -0.02985999]
MC116,907799,305,305_907799,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,1.015405346,1.013777565,1.03393915,1.01201328,1.049469852,0.916357305,0.56689522,0.17592399,0.0777258,TPCA-1,MC116,0.8136271788837812,-0.6606060606060605,0,0.9980078398131158,[  0.7805071    1.04380923 -19.07237894   0.06352999]
HCC-15,1240143,157,157_1240143,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,1.038247375,0.979329439,1.019581067,1.050662036,1.035656309,0.725449331,0.223831448,0.274432565,0.163572185,JNK-9L,HCC-15,0.7698861849954952,-0.6848484848484848,0,0.9924586256951146,[   0.66844746    1.25005108 -176.11648592    0.22061207]
D-423MG,946372,245,245_946372,2,40.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.995349583,1.001417608,0.944289226,1.089114668,0.984778413,1.039958933,0.894188386,0.05105418,0.003018569,UNC0638,D-423MG,0.8335178092589843,-0.5878787878787878,0,0.991762914851813,[ 8.23083785e-01  9.95361437e-01 -4.56564338e+01  3.23288609e-03]
SK-MES-1,909728,245,245_909728,2,40.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.96055274,1.006965122,0.949683497,0.994100286,0.972506076,0.795824584,0.159731841,0.017498608,0.005655839,UNC0638,SK-MES-1,0.7066322973322264,-0.8424242424242423,0,0.9984808070898767,[ 7.16991747e-01  1.02565298e+00 -2.81376071e+01  7.38971558e-03]
SK-MES-1,909728,207,207_909728,2,8.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,1.074601513,1.04951805,1.032431316,0.967202622,0.981807138,0.879386435,0.711324481,0.449457388,0.137856553,AS601245,SK-MES-1,0.8571841356173209,-0.9151515151515152,0,0.9941420830067668,[ 1.00479826  0.65863288 -7.52428069 -0.47854956]
SK-MES-1,909728,235,235_909728,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.957233569,0.947746889,0.966568555,0.922559281,0.978372127,0.866562328,0.793656084,0.573502099,0.19026331,QL-XII-47,SK-MES-1,0.8445925097725399,-0.8424242424242423,0,0.9915532846761494,[ 1.25257214  0.36195559 -7.72355069 -1.79353476]
SF539,905984,159,159_905984,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.949747779,0.967278403,0.914687867,0.902855398,0.982169333,0.919362522,0.774048185,0.495482102,0.006500357,HG6-64-1,SF539,0.8232090853970812,-0.8060606060606059,0,0.9906548510140029,[  1.00951726   0.62215048 -11.35730142  -0.65075795]
SF539,905984,140,140_905984,2,0.064,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.994755045,0.938774247,1.008611771,0.941127629,0.908643193,0.666507041,0.27567298,0.159174533,0.127043304,Vinorelbine,SF539,0.7174208992074647,-0.9030303030303028,0,0.9965291389564924,[  0.6863769    1.17282439 -17.91957487   0.12589206]
SN12C,905979,273,273_905979,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.957824318,0.962504921,0.981400051,0.958012578,1.002571577,0.914322342,0.52875462,0.036090895,0.008565148,CUDC-101,SN12C,0.7606404308863183,-0.7333333333333332,0,0.9979128088084556,[ 7.82893962e-01  1.02033595e+00 -2.68097384e+01 -5.38550112e-03]
SF539,905984,53,53_905984,2,0.256,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.916110866,0.947688572,0.938191734,0.933532138,0.924431402,0.907507057,0.749056783,0.04721502,0.022263015,CGP-60474,SF539,0.7638738978873301,-0.8787878787878788,0,0.9957387478261962,[ 8.07164602e-01  1.08862745e+00 -4.27706606e+01  2.00093495e-02]
NCI-H510A,753605,140,140_753605,2,0.064,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.947107026,0.953629278,1.005849947,0.957400154,0.888453685,0.542526943,0.263684693,0.2230134,0.182438085,Vinorelbine,NCI-H510A,0.7080982411592732,-0.8545454545454544,0,0.9968399306245747,[  0.64318234   1.28715441 -19.98871069   0.19905544]
PL-21,1330991,86,86_1330991,2,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.982940908,0.966736627,0.923929729,0.876148217,0.815564196,0.715869359,0.582657518,0.319136807,0.15007641,A-443654,PL-21,0.7508912852060761,-1.0,0,0.9962229170376159,[ 1.0562178   0.6308784  -4.96908025 -0.5823512 ]
MV-4-11,908156,59,59_908156,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.967546147,0.948658789,0.941968325,0.88537016,0.842845852,0.70160272,0.484702515,0.208610707,0.04522076,WZ-1-84,MV-4-11,0.7226572884747842,-1.0,0,0.9976877449576238,[ 0.82932183  0.87038115 -7.86011992 -0.17663007]
MV-4-11,908156,106,106_908156,2,8.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,1.057419454,1.047887329,0.95395817,0.995490749,0.932201829,0.810313894,0.372052205,0.060595058,0.019724875,XMD8-85,MV-4-11,0.7488645697149816,-0.9515151515151514,0,0.994173887407332,[ 7.47516814e-01  9.85471988e-01 -1.68455813e+01 -7.38692974e-03]
MV-4-11,908156,9,9_908156,2,1.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,1.096257888,1.064963882,1.060297747,1.074653075,1.093959643,1.083116974,1.050628141,0.356131461,0.000221173,MG-132,MV-4-11,0.931124377653182,-0.4424242424242424,0,0.9951561409741064,[ 8.74815539e-01  9.33101724e-01 -4.34404787e+01 -4.10505193e-03]
MV-4-11,908156,176,176_908156,2,32.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,1.012681136,0.987839483,0.96099173,0.97525228,0.886095714,0.68986413,0.520312726,0.366257132,0.063144438,IPA-3,MV-4-11,0.7700962834939111,-0.9757575757575756,0,0.9912791385769147,[ 0.97535986  0.6710331  -5.8891665  -0.46758765]
MV-4-11,908156,60,60_908156,2,0.256,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,1.137222595,1.128322345,1.127920272,1.08981315,1.115780019,0.985192274,0.560853344,0.008706045,0.011426867,BI-2536,MV-4-11,0.8510581644184049,-0.7939393939393938,0,0.990382946676254,[  0.7835476    0.89268217 -24.17225762  -0.02470448]
MV-4-11,908156,294,294_908156,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,1.016914453,1.005953944,1.012403619,1.004287121,1.03586014,1.030510737,1.021155142,0.906765324,0.006435254,MPS-1-IN-1,MV-4-11,0.9485631230715106,-0.1393939393939393,0,0.9987437146913716,[ 9.03737613e-01  9.90637019e-01 -1.42753584e+02  6.43417832e-03]
MV-4-11,908156,287,287_908156,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.987729577,0.984676392,0.971737645,0.970431952,0.981840824,0.951192671,0.971659791,0.590630852,0.004443884,KIN001-244,MV-4-11,0.8791246274303451,-0.9151515151515152,0,0.9984130969656588,[ 8.99710298e-01  1.00864162e+00 -4.01363659e+01 -1.31003665e-02]
MV-4-11,908156,45,45_908156,2,2.56,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.995079851,1.020991221,0.98018834,1.025089574,0.996691563,0.934079208,0.538441103,-0.003972604,-0.003795493,Z-LLNle-CHO,MV-4-11,0.7760767235125916,-0.7575757575757575,0,0.9977488499771449,[ 7.84611981e-01  9.75427671e-01 -2.89099663e+01 -2.64037536e-02]
Hs-939-T,1298144,273,273_1298144,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.938266503,0.963953509,0.948984038,0.930881448,0.908261108,0.893170713,0.688177969,0.212024391,0.103577706,CUDC-101,Hs-939-T,0.7817231703600703,-0.9636363636363636,0,0.9944420500945791,[  0.80701522   1.16052159 -22.24871946   0.08459766]
SK-N-DZ,688086,45,45_688086,2,2.56,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.991452347,0.984780354,0.979034542,0.978120594,0.97388463,0.939117921,0.968112605,0.737565375,0.198483045,Z-LLNle-CHO,SK-N-DZ,0.9057010990147458,-0.9878787878787878,0,0.9960709472701752,[  0.91754465   1.15334932 -28.35096078   0.11159355]
451Lu,1287706,273,273_1287706,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,1.022679772,1.005169534,0.920689638,0.918218355,0.865930146,0.613494221,0.254686853,0.150181686,0.111246158,CUDC-101,451Lu,0.7007414761913328,-0.9636363636363636,0,0.9935917537970724,[  0.67519792   1.13397485 -14.64344418   0.09964521]
UACC-257,905977,196,196_905977,2,4000.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.908264039,0.987098411,0.917502966,0.925242382,0.92442475,0.770223139,0.600374179,0.342300563,0.039840777,Phenformin,UACC-257,0.7661500909920168,-0.8424242424242423,0,0.9912529969157123,[ 0.95092679  0.72705427 -7.90126789 -0.41215921]
TUR,909773,208,208_909773,2,0.128,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.966394751,0.956834787,1.003142072,1.003375967,0.995551477,0.920843423,0.057784685,0.032551189,0.026282551,Ispinesib Mesylate,TUR,0.7166244032272838,-0.7212121212121211,0,0.9988564622320808,[ 7.13245800e-01  1.04365417e+00 -5.47485753e+01  2.93991329e-02]
MZ2-MEL,971777,306,306_971777,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.950960383,0.933014212,0.958436557,0.926990004,0.838543525,0.759101365,0.544676702,0.333530769,0.196684937,Fedratinib,MZ2-MEL,0.7603995540668116,-0.9636363636363636,0,0.9956854742772268,[ 0.78635403  1.09426389 -8.44488139  0.05298113]
MZ2-MEL,971777,274,274_971777,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,1.020627316,1.051986257,1.047422856,0.96647303,0.884102196,0.604261731,0.240844596,0.125891655,0.051043212,Belinostat,MZ2-MEL,0.7185701383178286,-0.8909090909090909,0,0.997397706785739,[  0.68143802   1.02410426 -13.84597512   0.05039877]
TT,930299,219,219_930299,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.969553071,0.98029293,0.973189987,0.985741267,0.982535594,0.979431449,0.950327074,0.789107552,0.124627515,AT-7519,TT,0.9080547424649724,-0.6848484848484848,0,0.9991161449012704,[  1.06911875   0.46363955 -17.13064362  -1.17461607]
MZ2-MEL,971777,272,272_971777,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,1.018371609,1.019900926,1.003957905,1.002184532,0.964253427,0.846393484,0.600934492,0.300222243,0.132257311,AR-42,MZ2-MEL,0.8135941416696248,-0.8666666666666665,0,0.999669915632238,[  0.79921733   1.03477553 -11.79184273   0.04627322]
NCI-H841,1240192,167,167_1240192,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.990416979,1.042385977,1.015708364,0.967970479,1.021536627,0.993284734,1.01229552,0.870309269,0.091990263,OSU-03012,NCI-H841,0.939989231221431,-0.4666666666666666,0,0.9951982525338705,[ 9.01308787e-01  1.09473697e+00 -1.33680500e+02  9.19884005e-02]
SCC-3,910930,60,60_910930,2,0.256,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,1.045984294,1.111492851,1.037456321,1.068309944,1.092451535,0.982139625,0.872796506,0.271541856,0.101662296,BI-2536,SCC-3,0.8925560090767135,-0.6727272727272726,0,0.9900898457978665,[  0.83248456   1.03434571 -25.34735524   0.08462874]
NCI-H841,1240192,235,235_1240192,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,1.101734123,1.075805502,1.047546477,1.088622729,0.983131792,0.410640435,0.114718482,0.080447521,0.010633428,QL-XII-47,NCI-H841,0.7119959753238813,-0.8424242424242423,0,0.9948975071250827,[  0.64472426   0.99198011 -26.28339876   0.0567385 ]
NCI-H841,1240192,292,292_1240192,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.965068409,0.954643114,0.924435398,0.949759679,0.945477976,0.876935942,0.730091447,0.505171268,0.107828477,Masitinib,NCI-H841,0.8228330525136747,-0.9636363636363636,0,0.9956480864093985,[ 1.14327491  0.47222544 -7.89286833 -1.14921628]
TGBC1TKB,909769,344,344_909769,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,1.039704528,1.079205587,1.02745075,1.095055569,1.162326182,0.994959112,0.010722612,0.008566161,0.008174772,THZ-2-49,TGBC1TKB,0.7691197655817933,-0.6121212121212121,0,0.99277017575812,[ 6.99211620e-01  9.44588150e-01 -8.20444786e+01  8.62570635e-03]
TGW,910780,53,53_910780,2,0.256,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,1.096035751,1.109666345,1.112723416,1.117696196,1.105493368,0.986986761,0.627892225,0.077360512,0.05218051,CGP-60474,TGW,0.8622160923604898,-0.6484848484848483,0,0.9916194356051559,[ 7.89236027e-01  9.41676127e-01 -2.40606859e+01  2.34830756e-02]
HCC1569,907046,276,276_907046,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,1.000070678,0.966846899,0.952704384,0.943880706,0.881050478,0.611354006,0.205175875,0.186910434,0.181406883,CAY10603,HCC1569,0.7042996559303881,-0.9878787878787878,0,0.9955125672008136,[  0.66189678   1.24957838 -22.28895228   0.16896433]
K5,924238,62,62_924238,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,1.018421506,0.982499762,0.941809836,0.890740194,0.867029031,0.804058758,0.566745304,0.398846198,0.080005126,BMS-536924,K5,0.7789059058777564,-0.9878787878787878,0,0.9935472617405379,[ 1.51129252  0.27879452 -4.53009131 -2.56828505]
K4,1298161,203,203_1298161,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.973595928,0.957424457,0.957505739,0.953411312,0.955244402,0.95185361,0.844306658,0.619553545,0.096646071,BMS-345541,K4,0.8623576319253036,-0.9757575757575756,0,0.9974801534343078,[  1.12765308   0.42405604 -10.87149804  -1.38757474]
EB-3,906847,167,167_906847,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.934950156,0.929571539,0.942886712,0.990128836,0.910008837,0.924481933,0.834738226,0.302198843,0.005068727,OSU-03012,EB-3,0.8079443829754579,-0.8787878787878788,0,0.9936033511620829,[  0.86019345   1.02138127 -23.84234912  -0.02975906]
LB771-HNC,753583,219,219_753583,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.958449135,0.959213573,0.946372858,0.958246783,0.871615271,0.780164358,0.408423743,0.180365821,0.168882051,AT-7519,LB771-HNC,0.7385880632318984,-0.9757575757575756,0,0.9948487725422642,[  0.72252108   1.2249932  -16.77864855   0.142819  ]
RD-ES,1330996,157,157_1330996,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,1.018684619,0.999227052,0.960403913,0.952513286,0.971665755,0.878493249,0.650551267,0.296929867,0.111550222,JNK-9L,RD-ES,0.8093604578193957,-0.9515151515151514,0,0.9969060815118413,[  0.81665623   1.04635507 -13.60540712   0.03322087]
DMS-153,687984,276,276_687984,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.947224224,1.042585986,0.995655799,0.992956762,0.873346164,0.703305287,0.162127211,0.114301542,0.066346824,CAY10603,DMS-153,0.7071862654481872,-0.9030303030303028,0,0.9908418463378788,[  0.69161207   1.10026369 -23.39569055   0.07505695]
JM1,1327768,140,140_1327768,2,0.064,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,1.003182086,1.014371054,1.013412488,0.868574025,0.885715988,0.638950076,0.275726081,0.15252761,0.078839801,Vinorelbine,JM1,0.7102088122224918,-0.8787878787878788,0,0.9910393843720747,[  0.69102657   1.07587189 -13.02037789   0.0644371 ]
LB2241-RCC,753578,272,272_753578,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.980941569,1.000055943,1.01284259,0.942449346,0.930185311,0.875855341,0.690368173,0.413563763,0.147515186,AR-42,LB2241-RCC,0.8244466255563151,-0.8909090909090909,0,0.9970154826680999,[ 0.90455313  0.86788234 -9.21755995 -0.15907227]
SF539,905984,176,176_905984,2,32.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,1.003992395,0.977517345,1.016437796,0.950313226,0.986788998,0.978293705,0.8823916,0.052790123,0.002614426,IPA-3,SF539,0.8166480447074587,-0.7939393939393938,0,0.9980527625364879,[ 8.24280305e-01  1.01460182e+00 -4.53059063e+01  2.14083076e-03]
OCI-AML2,910947,153,153_910947,2,0.512,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.933439845,0.974952635,1.012449109,0.96750019,0.976645104,1.007078508,0.989387482,0.822559121,0.034552979,Midostaurin,OCI-AML2,0.9112542760052628,-0.3696969696969697,0,0.9943229909767382,[ 9.00350987e-01  1.05470750e+00 -1.34381973e+02  3.45514523e-02]
LS-513,907795,200,200_907795,2,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,1.016277568,1.00215354,0.984945236,0.848569771,0.886774143,0.688135246,0.484202632,0.278537375,0.075957458,Dacinostat,LS-513,0.7475082490090525,-0.9515151515151514,0,0.9914952456991236,[ 0.86810828  0.79381666 -6.41906269 -0.24328298]
NCI-H747,908457,9,9_908457,2,1.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.940369606,0.973423813,0.983081217,0.998191493,0.886662901,0.832652408,0.622650462,0.409161332,0.118566141,MG-132,NCI-H747,0.8006084781973742,-0.8787878787878788,0,0.9927523878265311,[ 0.93468801  0.78892319 -7.92107456 -0.28184177]
NCI-H661,687829,245,245_687829,2,40.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.929082995,1.000657802,0.965996479,1.007833759,0.904528936,0.918026927,0.710223783,-0.009486796,-0.019851235,UNC0638,NCI-H661,0.7685486965765215,-0.8060606060606059,0,0.992491314686091,[ 8.01609985e-01  1.01394095e+00 -4.42428484e+01 -2.49029173e-02]
LXF-289,753592,260,260_753592,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.962969957,0.997482368,0.994705666,1.019791344,0.974512154,0.979833434,0.96596749,1.01283265,0.17194238,NG-25,LXF-289,0.9437851392755888,-0.2606060606060606,0,0.9946499071547832,[   1.02574818    0.17252825 -138.39290165   -4.80636362]
SIMA,753620,245,245_753620,2,40.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.992791676,1.033083413,0.983985165,1.048654114,1.017372891,0.769816403,0.379519707,0.094885102,0.011390573,UNC0638,SIMA,0.7584226399968129,-0.709090909090909,0,0.9958341628233761,[ 7.44439410e-01  9.84685057e-01 -1.63584745e+01  3.12690177e-03]
Hey,1479988,269,269_1479988,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.969124999,0.981131862,0.982535932,1.006692719,1.006188316,0.988332145,0.964809549,0.497031548,0.135523354,NSC-207895,Hey,0.8848454164549284,-0.5151515151515151,0,0.9984647044197494,[  0.87678783   1.14884174 -33.78449884   0.12022982]
COLO-824,906812,245,245_906812,2,40.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.9840303,0.975883408,0.920973805,0.952055001,0.889887055,0.857832619,0.396832133,0.028436589,0.005151029,UNC0638,COLO-824,0.7231673806978035,-0.9878787878787878,0,0.9944995500318558,[ 7.61470670e-01  1.03195685e+00 -2.20887148e+01 -1.25191058e-02]
SK-HEP-1,909719,308,308_909719,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,1.012180403,1.030698354,1.034245438,0.987016668,1.024183942,0.865776072,0.724550997,0.489012607,0.009847791,WIKI4,SK-HEP-1,0.8525098197642016,-0.7575757575757575,0,0.9934273662359667,[ 1.28579062  0.30232314 -7.03841941 -2.27977333]
SK-HEP-1,909719,260,260_909719,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.989050101,0.966352475,1.030848291,1.040908359,0.985291677,1.034004111,1.002290264,0.845698775,0.101437962,NG-25,SK-HEP-1,0.9383514482969708,-0.2969696969696969,0,0.9932773316165915,[ 9.33100212e-01  1.01569976e+00 -3.65954294e+01  2.19694098e-02]
SK-MES-1,909728,281,281_909728,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.965503748,1.015798095,1.002098957,0.961993327,0.93369089,0.887533635,0.496736425,0.094579472,0.022135219,Alectinib,SK-MES-1,0.7632224622401752,-0.9030303030303028,0,0.9971160632072664,[ 7.76751328e-01  1.02100092e+00 -1.96164633e+01  3.56405371e-03]
HCC1599,749713,291,291_749713,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,1.010139769,0.971725729,0.938267706,0.936641053,0.956121636,1.01486884,0.942096352,0.997281113,0.002698016,KIN001-266,HCC1599,0.9187212451387712,-0.3818181818181818,0,0.9904265855177106,[   1.02103794    0.19971475 -144.26485443   -4.03301438]
SF539,905984,252,252_905984,2,1.28,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.94718896,0.979707626,0.983887535,0.933090553,0.956084109,0.938566883,0.615103823,0.059576042,0.012273583,WZ3105,SF539,0.7688158137868826,-0.8666666666666665,0,0.9975960222383936,[ 7.94475224e-01  1.04360148e+00 -3.00052060e+01  7.43361278e-03]
D-263MG,946368,308,308_946368,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,1.036847483,1.11673572,1.029836977,1.03035513,1.046744213,1.041713715,0.86630003,0.033044237,0.009135314,WIKI4,D-263MG,0.8562383515156445,-0.5151515151515151,0,0.9953094083129602,[ 8.11465573e-01  9.66803407e-01 -4.78273885e+01  8.99140377e-03]
JM1,1327768,53,53_1327768,2,0.256,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,1.047485523,0.993323656,1.018804089,0.996357835,0.965305581,0.830677121,0.401615511,0.029895179,0.015444557,CGP-60474,JM1,0.754576308392922,-0.9151515151515152,0,0.9973844610396714,[  0.75599664   0.97386078 -18.33168151  -0.01856637]
COLO-205,905961,294,294_905961,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,1.020049576,1.013436009,1.019631622,1.007884698,1.028187568,0.950665032,0.812988729,0.38710748,0.102550416,MPS-1-IN-1,COLO-205,0.8656917692634554,-0.6848484848484848,0,0.9985989187732335,[ 8.58513548e-01  9.99470565e-01 -1.64921390e+01  1.30181656e-02]
