CELL_LINE_NAME,COSMIC_ID,DRUG_ID,DRUGID_COSMICID,FOLD_DILUTION,MAX_CONC,fd_num_0,fd_num_1,fd_num_2,fd_num_3,fd_num_4,fd_num_5,fd_num_6,fd_num_7,fd_num_8,fd_num_9,norm_cells_0,norm_cells_1,norm_cells_2,norm_cells_3,norm_cells_4,norm_cells_5,norm_cells_6,norm_cells_7,norm_cells_8,norm_cells_9,drug_name,CCL_name,dif_first,dif_last,sigmoid_4_param_r2,sigmoid_4_param
MEL-JUSO,908125,328,328_908125,2,2.56,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.953594762,0.667352298,0.438760494,0.296113257,0.204203634,0.178602387,0.178522172,0.162059931,0.190733036,SNX-2112,MEL-JUSO,0.04640523799999996,0.028673105000000004,0.9961741173554215,[  0.24096743   1.111417   -10.82813477   0.17647027]
HCC1187,749711,252,252_749711,2,1.28,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.978844805,0.980014931,0.953474305,0.966778064,0.52937008,0.066136924,0.016245161,0.015150652,0.015901976,WZ3105,HCC1187,0.02115519499999996,0.0007513240000000011,0.999288019718646,[ 5.58843209e-01  1.03792499e+00 -2.99343749e+01  1.81139112e-02]
Detroit562,906837,268,268_906837,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.965212304,0.853338771,0.479571476,0.13610536,0.067551205,0.026155047,0.019459391,0.010798681,0.049663334,Sepantronium bromide,Detroit562,0.03478769599999998,0.038864653000000006,0.9991367010802427,[  0.32278601   1.03112353 -16.79589713   0.02889536]
EVSA-T,906862,170,170_906862,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.984034886,0.884022061,0.774506022,0.384213805,0.137062449,0.00466478,0.003564765,0.00433565,0.003124102,Shikonin,EVSA-T,0.015965114000000002,0.0012115479999999998,0.9979860053976711,[ 4.15815434e-01  1.00726917e+00 -1.37846714e+01 -3.76614813e-03]
JVM-3,907270,274,274_907270,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.962139136,0.877480487,0.674196347,0.251975122,0.052422762,0.017922298,0.015866595,0.01305045,0.009840355,Belinostat,JVM-3,0.037860863999999994,0.0032100949999999996,0.9990253366382592,[ 3.75555941e-01  1.02888488e+00 -1.59447906e+01  8.76592262e-03]
NEC8,910942,1149,1149_910942,2,5.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.973946216,0.895769757,0.762036471,0.055913272,0.044516362,0.038724591,0.037502161,0.029019799,0.02951437,TW 37,NEC8,0.026053784000000024,0.0004945710000000027,0.9968314625267817,[ 3.61333929e-01  1.08377280e+00 -4.36717454e+01  3.49207777e-02]
OCI-M1,1330985,45,45_1330985,2,2.56,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.969243458,0.972213407,0.967489658,0.954786456,0.952519381,0.921263817,0.051972076,0.008112173,0.004083172,Z-LLNle-CHO,OCI-M1,0.030756541999999998,0.004029001,0.9992226729125627,[ 7.21059897e-01  1.03798028e+00 -5.34134069e+01  6.00481718e-03]
REH,909696,252,252_909696,2,1.28,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.973266991,0.956534185,0.941720691,0.874972097,0.268876535,0.03247742,0.024407356,0.017825878,0.019073257,WZ3105,REH,0.026733008999999974,0.0012473789999999998,0.999148792658176,[ 5.18013162e-01  1.05301272e+00 -2.88627203e+01  1.98716697e-02]
COR-L321,1322213,219,219_1322213,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.981386346,0.88999349,0.709481543,0.361204839,0.178185782,0.081404266,0.051948433,0.049335503,0.052982209,AT-7519,COR-L321,0.018613654000000035,0.0036467059999999996,0.9993501885762488,[  0.38833858   1.04499607 -12.32184122   0.04997106]
RPMI-6666,909701,53,53_909701,2,0.256,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.996466437,0.997259443,0.971698626,0.885542058,0.919326644,0.735609322,0.363433424,0.02354421,0.008510657,CGP-60474,RPMI-6666,0.003533562999999962,0.015033553,0.9928549374595285,[  0.74623947   0.9873291  -15.1351744   -0.03947438]
KCL-22,1330931,83,83_1330931,2,1.2,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.968319697,0.919702016,0.753300893,0.525248339,0.283797235,0.147963305,0.131946515,0.106071471,0.121002474,JW-7-52-1,KCL-22,0.03168030300000002,0.014931002999999998,0.9992089766943514,[  0.41725913   1.11674597 -10.92627957   0.10626193]
NCI-H1734,722058,272,272_722058,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.962840796,0.965798894,0.931768046,0.944729309,0.755171339,0.420701387,0.207854924,0.10883698,0.078190068,AR-42,NCI-H1734,0.037159203999999946,0.030646912,0.9977618062150101,[  0.62727823   1.12183243 -14.04252638   0.08335257]
TE-1,753621,60,60_753621,2,0.256,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.991823286,0.96906468,0.930392235,0.899562153,0.679579804,0.147540128,0.130967587,0.12031381,0.08124519,BI-2536,TE-1,0.008176713999999974,0.03906862,0.9954689134114688,[  0.57281668   1.16666883 -29.48169893   0.10551184]
OCI-AML2,910947,170,170_910947,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.967495536,0.918713354,0.601340628,0.041485739,0.010994936,0.0133979,0.012685853,0.010523341,0.011821779,Shikonin,OCI-AML2,0.032504463999999955,0.001298437999999999,0.9988221315114806,[ 3.46605812e-01  1.04111931e+00 -3.09784257e+01  9.23586850e-03]
C32,906830,1006,1006_906830,2,2.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.984455474,0.877209873,0.7516873,0.521314386,0.284686947,0.188960411,0.147943143,0.132879427,0.113192984,Cytarabine,C32,0.015544526000000003,0.019686442999999998,0.9989235943198105,[ 0.40808272  1.11759091 -9.91699827  0.1172824 ]
NU-DUL-1,1330982,305,305_1330982,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.988883422,0.852820118,0.71627484,0.540611756,0.23228329,0.10758532,0.062088765,0.029498008,0.008207704,TPCA-1,NU-DUL-1,0.011116577999999988,0.021290304,0.9963359064909915,[ 4.37958759e-01  9.86254415e-01 -8.91358956e+00  4.06433210e-03]
NCI-H810,925341,219,219_925341,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.967816045,0.907471593,0.828849221,0.630151813,0.364115611,0.282645263,0.238168782,0.216381917,0.194621741,AT-7519,NCI-H810,0.03218395500000004,0.02176017600000002,0.9975522350838941,[  0.42940939   1.28246801 -11.28783651   0.20709355]
ES-2,1240128,245,245_1240128,2,40.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.98935113,0.962597439,0.96692484,0.963585283,0.851250307,0.532251193,0.008245929,0.001822462,0.000777531,UNC0638,ES-2,0.010648870000000032,0.0010449309999999998,0.9954302855378159,[ 6.71552091e-01  1.01100390e+00 -2.33462153e+01 -2.00781233e-02]
NCI-H1694,688006,273,273_688006,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.990158431,0.966614539,0.766050956,0.548290944,0.165252484,0.01789356,0.006331525,0.005417942,0.00299801,CUDC-101,NCI-H1694,0.009841568999999994,0.002419932,0.9966993037987153,[ 4.48121516e-01  9.91065067e-01 -1.31480336e+01 -9.93920536e-03]
LS-513,907795,1015,1015_907795,2,10.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.969633062,0.925591074,0.809884636,0.775947887,0.689097541,0.473084663,0.304167266,0.157506204,0.107805825,CI-1040,LS-513,0.03036693800000001,0.04970037900000002,0.9927633258418523,[ 0.6770604   0.94830409 -5.71028953 -0.05083058]
HCC1599,749713,252,252_749713,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.957583378,0.639160249,0.248766136,0.11710942,0.039077525,0.017725422,0.015694223,0.016127311,0.011345822,WZ3105,HCC1599,0.04241662199999996,0.004781488999999998,0.9979646760399278,[  0.25466401   0.98024432 -14.75578956   0.0220893 ]
Hs-939-T,1298144,136,136_1298144,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.955519685,0.865776047,0.761634905,0.611286571,0.485357767,0.282716051,0.180192909,0.065838333,0.036792103,Mitomycin-C,Hs-939-T,0.04448031500000005,0.02904623,0.9984854515487529,[ 0.54774835  0.88857992 -5.27108884 -0.0612664 ]
BHT-101,906696,1014,1014_906696,2,5.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.974281071,0.784842425,0.583607744,0.343720941,0.263719926,0.152231821,0.080934858,0.050261448,0.02885934,Refametinib,BHT-101,0.025718928999999946,0.021402108,0.9956535718829366,[ 0.35035042  0.91737302 -6.94265508  0.0324427 ]
JVM-3,907270,1149,1149_907270,2,5.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.96598548,0.988665025,0.986943782,0.858888604,0.229899192,0.127633554,0.099295664,0.045900293,0.044794122,TW 37,JVM-3,0.03401452000000005,0.001106171000000003,0.997238297664086,[  0.50059148   1.09850083 -30.17658      0.07679537]
SK-MES-1,909728,272,272_909728,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.950747365,0.928844377,0.843116106,0.83779677,0.652369725,0.33476562,0.167056208,0.094558183,0.06004655,AR-42,SK-MES-1,0.04925263499999999,0.03451163300000001,0.9935357115824577,[  0.59806251   1.10774579 -11.06834092   0.04881657]
P3HR-1,1330988,219,219_1330988,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.997671811,0.949342373,0.642740573,0.337743982,0.109617149,0.113110588,0.120808547,0.11470594,0.134464081,AT-7519,P3HR-1,0.0023281889999999805,0.019758141000000007,0.9967875996843482,[  0.35593433   1.11070715 -15.98157631   0.11320427]
Toledo,1331046,200,200_1331046,2,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.961061201,0.770494516,0.533352042,0.129980509,0.072305825,0.016916326,0.016003867,0.024244261,0.02300477,Dacinostat,Toledo,0.03893879899999997,0.0012394909999999988,0.9955827089986244,[  0.32566618   1.01599244 -13.83943051   0.01573315]
NCI-H292,753604,194,194_753604,2,0.256,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.963230344,0.974747783,0.924507144,0.868707473,0.436919475,0.123088599,0.093995472,0.09076827,0.078680757,Luminespib,NCI-H292,0.03676965600000004,0.012087512999999994,0.9985206088769765,[  0.53085969   1.12907455 -21.89386867   0.08372669]
LAMA-84,907783,152,152_907783,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.997976482,0.983302788,0.88061221,0.821882033,0.684035272,0.432989512,0.26647637,0.093849329,0.049528197,CP466722,LAMA-84,0.002023518000000002,0.04432113199999999,0.9973976952146358,[ 0.65242195  0.96128106 -7.4808721  -0.03186071]
LC-2-ad,907786,194,194_907786,2,0.256,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.978358264,0.996253985,0.983334542,0.31217084,0.122175465,0.07583809,0.097381733,0.118176911,0.088089983,Luminespib,LC-2-ad,0.021641735999999967,0.030086928,0.9990041010472426,[  0.41888487   1.12090208 -49.98249607   0.10007372]
SF539,905984,180,180_905984,2,0.512,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.986393593,0.817566218,0.536370293,0.304375346,0.189342739,0.180244486,0.156224625,0.134834665,0.151597993,Thapsigargin,SF539,0.013606407000000043,0.016763327999999994,0.9988896345331792,[  0.3048245    1.1374249  -12.48455017   0.151815  ]
T-T,1299064,173,173_1299064,2,32.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.999726214,0.993324128,0.989151543,0.837607306,0.591489908,0.378958236,0.139519578,0.075791647,0.053743997,FH535,T-T,0.0002737860000000536,0.022047650000000002,0.9974524018752348,[  0.59083604   1.02060709 -10.42450398   0.03474749]
P32-ISH,1330987,1004,1004_1330987,2,0.1,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.989272109,0.928218437,0.543865136,0.321909519,0.179344014,0.227930431,0.219240493,0.205875188,0.174775575,Vinblastine,P32-ISH,0.010727891000000045,0.031099612999999998,0.9948638455699522,[  0.31102325   1.23987586 -18.52622247   0.2045161 ]
SCC-15,910911,274,274_910911,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.997240577,0.850703823,0.81557154,0.729746182,0.619364764,0.366566906,0.178456014,0.062398624,0.017219913,Belinostat,SCC-15,0.002759422999999983,0.045178710999999996,0.9909155833613479,[ 0.64145098  0.90147528 -6.12679808 -0.10666851]
LN-18,1240168,194,194_1240168,2,0.256,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.973913257,0.948365585,0.971174372,0.911611801,0.860400976,0.306322641,0.02371419,0.018175412,0.050214044,Luminespib,LN-18,0.026086743000000023,0.032038632,0.9971966450375733,[ 6.31864777e-01  1.06576236e+00 -2.65421314e+01  2.43384486e-02]
HCC38,749717,273,273_749717,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.961226457,0.969433387,0.918565315,0.83962686,0.556012631,0.321906596,0.142849551,0.094605909,0.078393126,CUDC-101,HCC38,0.03877354300000002,0.01621278300000001,0.9985276047286984,[  0.56667281   1.09538836 -11.52413239   0.07074063]
A172,687563,170,170_687563,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.989170346,0.880710387,0.930044149,0.91348007,0.177735971,0.019579405,0.021419858,0.01530833,0.006949787,Shikonin,A172,0.010829654000000022,0.008358543,0.9954058413774737,[ 5.17448626e-01  1.06971495e+00 -4.26736438e+01  1.53599137e-02]
EW-18,949164,200,200_949164,2,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.981042987,0.959239767,0.81949661,0.435459378,0.206923472,0.068323726,0.081000564,0.048773353,0.059663856,Dacinostat,EW-18,0.018957012999999967,0.010890503000000003,0.9984969459828746,[  0.41903663   1.06412315 -14.82234616   0.06101795]
SUIT-2,1240219,346,346_1240219,2,2.5,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.98547712,0.934978803,0.84477382,0.636257514,0.44176113,0.195490136,0.177965234,0.199093788,0.171474371,THZ-2-102-1,SUIT-2,0.014522880000000016,0.027619417000000007,0.9949474604731092,[  0.45677155   1.20082553 -11.10893741   0.16231923]
IOSE-364(-),1479991,235,235_1479991,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.986112979,0.98875243,0.96566932,0.822349513,0.324921702,0.052108118,0.017202751,0.016613711,0.009002832,QL-XII-47,IOSE-364(-),0.013887021000000055,0.007610878999999999,0.9999133151033711,[ 5.18316054e-01  1.02153449e+00 -2.09012053e+01  1.18745738e-02]
THP-1,909771,328,328_909771,2,2.56,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.964957994,0.70215009,0.392045336,0.252720701,0.216372142,0.188930936,0.19007438,0.187422166,0.182324853,SNX-2112,THP-1,0.03504200599999996,0.005097312999999992,0.9987182185124961,[  0.24306747   1.18847103 -14.72304073   0.19219943]
ATN-1,910687,328,328_910687,2,2.56,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.966860038,0.807866612,0.545959967,0.199709866,0.042534557,0.067944632,0.114399652,0.133302656,0.126767325,SNX-2112,ATN-1,0.03313996200000002,0.006535331000000005,0.9911924890210776,[  0.31934344   1.11636951 -16.11998508   0.09270247]
SW1783,909750,268,268_909750,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.968301018,0.998219085,0.779521347,0.402818775,0.13197504,0.08058975,0.040655289,0.036449339,0.02086136,Sepantronium bromide,SW1783,0.03169898199999999,0.015587978999999998,0.9980614977135704,[  0.41058705   1.03702567 -15.83199431   0.0393783 ]
VMRC-RCZ,909781,274,274_909781,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.996263555,0.973597056,0.930462721,0.604733353,0.270270299,0.075955731,0.035364635,0.01797148,0.021821458,Belinostat,VMRC-RCZ,0.0037364450000000327,0.003849977999999997,0.9989604670824587,[  0.47538741   1.01691221 -14.75874784   0.02172199]
ARH-77,906765,9,9_906765,2,1.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.971917688,0.953506038,0.949921502,0.96281718,0.940283125,0.962363941,0.600639894,0.018380384,0.00275399,MG-132,ARH-77,0.028082311999999998,0.015626394,0.9984361425659716,[ 7.88435916e-01  1.04183108e+00 -4.28572896e+01  3.82617976e-03]
K2,1298160,136,136_1298160,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.9676155,0.973055837,0.805929936,0.574250939,0.356810796,0.170519455,0.041496797,0.022742776,0.021470927,Mitomycin-C,K2,0.03238450000000004,0.0012718489999999985,0.9978128892742918,[ 4.82595071e-01  9.84705601e-01 -9.25449487e+00  2.85802433e-03]
ME-180,687514,1031,1031_687514,2,0.2,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.97536221,0.846345635,0.833260478,0.659319948,0.440810754,0.269694373,0.217321447,0.086560723,0.0733928,Elesclomol,ME-180,0.024637789999999993,0.013167923000000012,0.9934667316262255,[ 0.51036617  1.02339126 -6.93920926  0.04007727]
P30-OHK,909252,1006,1006_909252,2,2.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.97910332,0.940923515,0.704579508,0.429650919,0.151599584,0.087803885,0.064796311,0.056223743,0.057820365,Cytarabine,P30-OHK,0.02089668,0.001596621999999999,0.9987029741432643,[  0.39863687   1.04868855 -12.76455759   0.05409551]
ABC-1,906791,200,200_906791,2,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.957553193,0.871993089,0.669593095,0.442805173,0.253723036,0.157854258,0.189502369,0.118137984,0.158979609,Dacinostat,ABC-1,0.04244680700000003,0.04084162499999999,0.997359014210178,[  0.36437164   1.15008101 -10.518516     0.14231689]
JM1,1327768,346,346_1327768,2,2.5,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.994983333,0.797938703,0.501064182,0.158294427,0.014976794,0.007338999,0.002864031,0.002346021,-0.000481356,THZ-2-102-1,JM1,0.00501666700000003,0.002827377,0.9986593104601866,[ 3.28215262e-01  9.76017328e-01 -1.38523646e+01 -4.63246582e-03]
SUIT-2,1240219,163,163_1240219,2,2.56,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.989457079,0.873774761,0.686704181,0.50599735,0.311522755,0.255078469,0.239941415,0.222475583,0.173642183,JQ1,SUIT-2,0.010542920999999983,0.0488334,0.9971364951883513,[ 0.35581831  1.1949111  -9.3267496   0.20038654]
VAL,1331048,208,208_1331048,2,0.128,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.954429222,0.97302128,0.993412862,0.960885448,0.894433006,0.676337059,0.216799706,0.111567599,0.133707333,Ispinesib Mesylate,VAL,0.04557077799999998,0.022139734000000008,0.9970568771259056,[  0.68598073   1.16438896 -21.8781094    0.11279951]
